,last_name,first_name,gender,email,birth,age,university,inscription_date,career,location
164,Rebecca-frederick,,F,Ritaanderson@yahoo.com,91/Apr/09,,Universidad-nacional-de-río-cuarto,20/Sep/08,Licenciatura-en-ciencias-de-la-educación-,Baños-pismanta
165,Lisa-reyes,,F,Jenniferhiggins@yahoo.com,28/Jun/15,,Universidad-nacional-de-río-cuarto,20/Sep/21,Licenciatura-en-producción-de-bioimagenes,Banda-de-lucero
166,Eric-nash,,M,Xclark@hotmail.com,26/Dec/21,,Universidad-nacional-de-río-cuarto,21/Jan/06,Licenciatura-en-administración-,La-pelada
167,Jose-walker,,M,Merrittkatie@yahoo.com,16/Feb/01,,Universidad-nacional-de-río-cuarto,20/Nov/02,Ingeniería-electrónica,Calvo
168,Jay-webster,,M,Eweiss@yahoo.com,21/Apr/18,,Universidad-nacional-de-río-cuarto,20/Sep/23,Licenciatura-en-artes,Caminera-napaleofu
169,Aaron-olsen-jr.,,M,Hayley57@yahoo.com,06/Mar/10,,Universidad-nacional-de-río-cuarto,20/Nov/23,Licenciatura-en-relaciones-del-trabajo-,Alegria
170,Valerie-henry,,F,Juanmora@yahoo.com,91/Nov/24,,Universidad-nacional-de-río-cuarto,20/Nov/05,Medicina,Aguas-de-las-mulas
171,Corey-parks,,M,Fochoa@yahoo.com,50/Jul/22,,Universidad-nacional-de-río-cuarto,20/Sep/20,Ingeniería-en-informática,Ingeniero-allan
172,Ronald-jackson,,M,Scottfletcher@hotmail.com,13/Oct/12,,Universidad-nacional-de-río-cuarto,20/Oct/29,Bioquímica,Abra-de-pives
173,Jeffrey-vasquez,,M,Benjaminbullock@hotmail.com,97/Dec/11,,Universidad-nacional-de-río-cuarto,20/Dec/06,Licenciatura-en-kinesiología-y-fisiatría,Alto-del-saladillo
174,Bryan-johnson,,M,Robertgomez@yahoo.com,84/Jan/23,,Universidad-nacional-de-río-cuarto,21/Jan/23,Licenciatura-en-musicoterapia,Angel-gallardo
175,Shannon-guerrero,,F,Freynolds@gmail.com,06/Jan/12,,Universidad-nacional-de-río-cuarto,20/Dec/22,Diseño-de-imagen-y-sonido,Colonia-la-oracion
176,Elizabeth-wong,,F,Timothy50@gmail.com,95/Dec/24,,Universidad-nacional-de-río-cuarto,20/Dec/10,Técnico-para-bioterios-,El-guanaco
177,Michael-parker,,M,Jordangavin@hotmail.com,18/Nov/07,,Universidad-nacional-de-río-cuarto,21/Jan/06,Diseño-de-imagen-y-sonido,Abra
178,Sean-burke,,M,Jennifer35@yahoo.com,19/Jan/31,,Universidad-nacional-de-río-cuarto,20/Sep/14,Contador-público-,San-geronimo
179,Kyle-graham,,M,Dillonbutler@yahoo.com,21/Jun/06,,Universidad-nacional-de-río-cuarto,21/Jan/04,Agronomía,Andalucia
180,Pamela-lara,,F,Mason49@hotmail.com,24/Nov/28,,Universidad-nacional-de-río-cuarto,21/Jan/27,Farmacia,Agote
181,Laura-fields,,F,Julie88@yahoo.com,67/Jul/22,,Universidad-nacional-de-río-cuarto,21/Jan/17,Licenciatura-en-ciencias-geológicas,Colonia-rivas
182,Shane-smith,,M,Joseph95@yahoo.com,10/Nov/26,,Universidad-nacional-de-río-cuarto,20/Oct/23,Licenciatura-en-gestión-de-agroalimentos,Cañada-rica
183,Robin-olson,,F,Amanda83@yahoo.com,75/Aug/01,,Universidad-nacional-de-río-cuarto,21/Jan/02,Agronomía,El-pino
184,Martha-ferguson,,F,Davidwebster@hotmail.com,80/Nov/18,,Universidad-nacional-de-río-cuarto,20/Sep/25,Ingeniería-mecánica,Abra-de-hinojo
185,April-martin,,F,Carolynsweeney@yahoo.com,96/May/22,,Universidad-nacional-de-río-cuarto,20/Dec/24,Licenciatura-en-ciencias-biológicas,Carrizal-norte
186,Justin-knight,,M,Millerwendy@yahoo.com,40/Jan/01,,Universidad-nacional-de-río-cuarto,21/Jan/02,Licenciatura-en-ciencias-biológicas,Perez
187,Christina-welch,,F,Cochranstephen@hotmail.com,06/Nov/15,,Universidad-nacional-de-río-cuarto,20/Dec/22,Licenciatura-en-gestión-de-agroalimentos,Berabevu
188,Brett-dominguez,,M,Cgutierrez@gmail.com,88/Jun/09,,Universidad-nacional-de-río-cuarto,21/Jan/17,Licenciatura-en-administración-,El-retiro
189,Elizabeth-rowland,,F,Sean73@gmail.com,50/Mar/18,,Universidad-nacional-de-río-cuarto,21/Jan/20,Licenciatura-en-artes,Caspinchango
190,Scott-weaver,,M,Kathysmith@hotmail.com,81/Jul/19,,Universidad-nacional-de-río-cuarto,20/Nov/15,Licenciatura-en-musicoterapia,Banda-florida
191,Katherine-lowe,,F,Autumnrobinson@gmail.com,09/May/10,,Universidad-nacional-de-río-cuarto,20/Nov/18,Licenciatura-en-ciencias-geológicas,San-isidro
192,Elizabeth-jones,,F,Obecker@hotmail.com,16/Dec/04,,Universidad-nacional-de-río-cuarto,20/Nov/07,Licenciatura-en-ciencias-antropológicas,El-pimpollo
193,Paul-bishop,,M,Coreyadams@yahoo.com,19/Jun/04,,Universidad-nacional-de-río-cuarto,20/Dec/02,Licenciatura-en-relaciones-del-trabajo-,Carcaraña
194,Ian-west,,M,Stephanie32@yahoo.com,08/Dec/06,,Universidad-nacional-de-río-cuarto,20/Sep/18,Licenciatura-en-ciencias-biológicas,Angelita
195,Angie-hoffman,,F,Zdavis@hotmail.com,85/May/18,,Universidad-nacional-de-río-cuarto,20/Oct/03,Contador-público-,Colonia-loma-negra
196,Ashley-williams,,F,Elizabethjimenez@gmail.com,12/Aug/12,,Universidad-nacional-de-río-cuarto,20/Nov/18,Licenciatura-en-ciencia-y-tecnología-de-alimentos,Ingeniero-balbin
197,Michael-williams,,M,Jameswatson@hotmail.com,44/Nov/05,,Universidad-nacional-de-río-cuarto,20/Nov/11,Ingeniería-en-informática,Barranqueras
198,John-charles,,M,Jasonbarber@gmail.com,82/Aug/10,,Universidad-nacional-de-río-cuarto,20/Dec/31,Bioquímica,Cabred
199,Brandon-smith,,M,Tammy56@hotmail.com,17/May/04,,Universidad-nacional-de-río-cuarto,20/Sep/07,Licenciatura-en-artes,2-de-mayo
200,James-humphrey,,M,Kimjames@gmail.com,46/Jun/26,,Universidad-nacional-de-río-cuarto,21/Jan/27,Licenciatura-en-artes,Temperley
201,Angel-hansen,,F,Michael45@yahoo.com,17/Mar/25,,Universidad-nacional-de-río-cuarto,20/Oct/16,Licenciatura-en-artes,Juancho
202,John-henderson,,M,Larrymiller@hotmail.com,66/Nov/29,,Universidad-nacional-de-río-cuarto,20/Dec/13,Licenciatura-en-sociología-,Destileria-fiscal
203,Taylor-shepard,,F,Jennifer33@gmail.com,91/Jan/22,,Universidad-nacional-de-río-cuarto,20/Dec/30,Licenciatura-en-kinesiología-y-fisiatría,17-de-agosto
204,Heidi-pope,,F,Valerie14@yahoo.com,72/Dec/01,,Universidad-nacional-de-río-cuarto,20/Nov/10,Licenciatura-en-ciencias-de-la-computación,Libertad
205,William-watkins-jr.,,M,Brittany64@gmail.com,54/Nov/19,,Universidad-nacional-de-río-cuarto,20/Sep/01,Arquitectura,Arroyo-baru
206,Daniel-hunt,,M,Riosrichard@yahoo.com,00/May/23,,Universidad-nacional-de-río-cuarto,20/Nov/15,Licenciatura-en-ciencia-política-,Coronel-boerr
207,Rick-bell,,M,Emiller@yahoo.com,12/Dec/15,,Universidad-nacional-de-río-cuarto,20/Sep/18,Técnico-para-bioterios-,Centro-comunitario-cnia-nue
208,Terry-harris,,M,Elizabethroberts@gmail.com,93/Mar/23,,Universidad-nacional-de-río-cuarto,20/Dec/06,Licenciatura-en-ciencia-y-tecnología-de-alimentos,Angelita
209,Kristina-russell,,F,Benjaminwillis@yahoo.com,20/Jul/24,,Universidad-nacional-de-río-cuarto,20/Nov/22,Medicina,Comodoro-rivadavia
210,Melanie-kennedy,,F,Zwilliams@gmail.com,70/Sep/04,,Universidad-nacional-de-río-cuarto,20/Dec/30,Licenciatura-en-ciencias-ambientales,Cañadon-leon
211,Daniel-hernandez,,M,Mayseric@gmail.com,53/Mar/12,,Universidad-nacional-de-río-cuarto,20/Dec/03,Actuario-,Cañada
212,Philip-kelley,,M,Beckcraig@hotmail.com,42/Feb/20,,Universidad-nacional-de-río-cuarto,20/Sep/18,Licenciatura-en-artes,El-dia
213,James-hughes,,M,Istephenson@yahoo.com,72/Aug/09,,Universidad-nacional-de-río-cuarto,20/Sep/24,Ingeniería-en-informática,25-de-mayo
214,Timothy-coleman,,M,Michaelhorn@hotmail.com,21/Sep/12,,Universidad-nacional-de-río-cuarto,20/Oct/03,Actuario-,Ciudad-madero
215,Travis-reynolds,,M,Dbrooks@yahoo.com,20/May/10,,Universidad-nacional-de-río-cuarto,20/Sep/21,Licenciatura-en-gestión-de-agroalimentos,Arenales
216,Richard-matthews,,M,Jason79@hotmail.com,09/Apr/27,,Universidad-nacional-de-río-cuarto,20/Oct/23,Licenciatura-en-ciencia-y-tecnología-de-alimentos,Avellaneda
217,John-mccarty,,M,Navarrosean@gmail.com,59/Feb/04,,Universidad-nacional-de-río-cuarto,21/Jan/12,Licenciatura-en-psicología,Cabo-san-fermin
218,Amanda-mendoza,,F,Jamesgriffith@gmail.com,25/Aug/28,,Universidad-nacional-de-río-cuarto,20/Sep/19,Licenciatura-en-ciencias-de-la-educación-,Barrio-jardin-luzuriaga
219,Lisa-contreras,,F,Mwu@yahoo.com,16/Feb/25,,Universidad-nacional-de-río-cuarto,21/Jan/05,Licenciatura-en-relaciones-del-trabajo-,Huanqueros
220,Jason-gonzales,,M,Privas@hotmail.com,17/Aug/25,,Universidad-nacional-de-río-cuarto,20/Nov/06,Técnico-para-bioterios-,Juan-vela
221,Stacy-brown,,F,Brettpeters@hotmail.com,15/Jul/17,,Universidad-nacional-de-río-cuarto,21/Jan/19,Licenciatura-en-ciencias-geológicas,Cupiles
222,Andrew-jackson,,M,Hopkinsdaniel@yahoo.com,57/Jul/30,,Universidad-nacional-de-río-cuarto,20/Oct/31,Licenciatura-en-ciencias-antropológicas,Aldao
223,Shawn-ramos,,M,Olivianelson@gmail.com,13/Aug/06,,Universidad-nacional-de-río-cuarto,21/Jan/04,Licenciatura-en-gestión-de-agroalimentos,Alamo
224,Leslie-butler,,F,Michellewarren@yahoo.com,63/Jul/03,,Universidad-nacional-de-río-cuarto,20/Nov/25,Licenciatura-en-ciencias-de-la-educación-,Arroyo-corralito
225,Kathryn-mcintosh-md,,F,Kathleen29@gmail.com,07/Jan/22,,Universidad-nacional-de-río-cuarto,20/Dec/06,Ciencias-veterinarias,Manuel-b-gonnet
226,Meredith-davis,,F,Hansonmisty@yahoo.com,20/Oct/19,,Universidad-nacional-de-río-cuarto,20/Sep/10,Actuario-,Arroyo-molino
227,Sharon-reyes,,F,Tylercrawford@gmail.com,01/Mar/31,,Universidad-nacional-de-río-cuarto,20/Dec/17,Licenciatura-en-ciencias-de-la-educación-,Alcaraz-2do
228,Ronald-martin,,M,Jodiperkins@hotmail.com,51/Feb/24,,Universidad-nacional-de-río-cuarto,21/Jan/25,Bioquímica,Amuschina
229,Melissa-martin,,F,Jamesdonald@hotmail.com,43/Oct/27,,Universidad-nacional-de-río-cuarto,20/Oct/14,Licenciatura-en-terapia-ocupacional,Alma-grande
230,Lance-carpenter,,M,Danielle52@yahoo.com,36/Sep/17,,Universidad-nacional-de-río-cuarto,20/Dec/24,Actuario-,Dolores
231,Mr.-robert-rodriguez,,M,Anitahernandez@hotmail.com,37/Oct/20,,Universidad-nacional-de-río-cuarto,21/Jan/18,Licenciatura-en-ciencias-geológicas,Centro-agricola-el-pato
232,Samuel-summers,,M,Brian57@yahoo.com,20/Jun/29,,Universidad-nacional-de-río-cuarto,20/Nov/16,Licenciatura-en-ciencias-ambientales,Paso-del-rey
233,Troy-foley,,M,Walkerjason@hotmail.com,88/Sep/12,,Universidad-nacional-de-río-cuarto,20/Nov/04,Ciencias-veterinarias,El-jaguel
234,Jason-wilson,,M,Zoe65@yahoo.com,38/Jun/02,,Universidad-nacional-de-río-cuarto,20/Oct/30,Licenciatura-en-psicología,Albarellos
235,Derrick-johns,,M,George38@yahoo.com,65/Sep/07,,Universidad-nacional-de-río-cuarto,20/Nov/07,Actuario-,Arribeños
236,Danny-griffith,,M,Patelcharles@hotmail.com,07/Jan/13,,Universidad-nacional-de-río-cuarto,21/Jan/19,Licenciatura-en-ciencias-ambientales,Colonia-bombal-y-tabanera
237,Donna-clayton,,F,Gabrielkerr@yahoo.com,54/Dec/20,,Universidad-nacional-de-río-cuarto,20/Nov/07,Actuario-,Buena-esperanza
238,Christopher-wilkins,,M,Jefferymiller@yahoo.com,63/Aug/14,,Universidad-nacional-de-río-cuarto,21/Jan/10,Ingeniería-en-informática,Campo-san-jose
239,Kimberly-waller,,F,Smithjeffrey@hotmail.com,32/May/16,,Universidad-nacional-de-río-cuarto,20/Dec/03,Técnico-para-bioterios-,Grand-bourg
240,Jennifer-johnson,,F,Adamgolden@yahoo.com,91/Nov/22,,Universidad-nacional-de-río-cuarto,21/Jan/02,Licenciatura-en-ciencias-de-la-educación-,Arroyo-del-cura
241,Christine-barry,,F,Wellssusan@yahoo.com,45/Apr/24,,Universidad-nacional-de-río-cuarto,20/Oct/08,Ingeniería-mecánica,Barrio-parque-leloir
242,Linda-smith,,F,Cheryljefferson@gmail.com,00/Oct/15,,Universidad-nacional-de-río-cuarto,21/Jan/05,Ciencias-veterinarias,La-california
243,Daniel-wiley,,M,Daniellegraham@yahoo.com,08/Jul/17,,Universidad-nacional-de-río-cuarto,20/Oct/18,Licenciatura-en-sociología-,Acasape
244,Kara-reyes,,F,Pbooker@hotmail.com,98/Aug/16,,Universidad-nacional-de-río-cuarto,20/Sep/19,Bioquímica,La-union
245,Mark-cordova,,M,Jose25@gmail.com,19/Feb/09,,Universidad-nacional-de-río-cuarto,20/Nov/30,Licenciatura-en-ciencias-biológicas,Acheral
246,Stacie-grimes,,F,Benjamin26@yahoo.com,10/Sep/06,,Universidad-nacional-de-río-cuarto,20/Nov/22,Agronomía,Carlos-spegazzini
247,Aaron-smith,,M,Brettbond@yahoo.com,47/Aug/03,,Universidad-nacional-de-río-cuarto,20/Nov/11,Licenciatura-en-kinesiología-y-fisiatría,Atucha
248,Dawn-walker,,F,Amanda72@yahoo.com,17/Oct/03,,Universidad-nacional-de-río-cuarto,20/Oct/10,Licenciatura-en-ciencias-geológicas,Bartolome-mitre
249,Heather-walsh,,F,Michael52@yahoo.com,95/May/29,,Universidad-nacional-de-río-cuarto,20/Dec/15,Ciencias-veterinarias,3-de-mayo
250,Krista-valdez,,F,Flemingdanielle@gmail.com,59/May/24,,Universidad-nacional-de-río-cuarto,20/Oct/01,Ingeniería-mecánica,Gonzalez-catan
251,Olivia-perkins,,F,Edward07@yahoo.com,13/Feb/19,,Universidad-nacional-de-río-cuarto,20/Oct/21,Licenciatura-en-ciencias-de-la-educación-,2-de-julio
252,Andrea-krause,,F,Deanstephanie@hotmail.com,20/Jul/14,,Universidad-nacional-de-río-cuarto,20/Dec/09,Licenciatura-en-planificación-y-diseño-del-paisaje,Aldea-maria-luisa
253,Brianna-burke,,F,Davidmatthews@gmail.com,92/Aug/15,,Universidad-nacional-de-río-cuarto,20/Dec/30,Bioquímica,Campo-quiñones
254,Janice-shelton,,F,Kjimenez@hotmail.com,76/May/19,,Universidad-nacional-de-río-cuarto,20/Nov/06,Licenciatura-en-terapia-ocupacional,El-carretero
255,Mrs.-dawn-casey,,F,Amy30@hotmail.com,78/Jul/16,,Universidad-nacional-de-río-cuarto,20/Dec/13,Agronomía,Kilmetro-165
256,Kevin-carpenter,,M,Hnguyen@gmail.com,08/Mar/07,,Universidad-nacional-de-río-cuarto,20/Nov/17,Licenciatura-en-ciencias-de-la-computación,Agua-seballe
257,Christopher-gallagher,,M,Jenniferfoster@yahoo.com,13/Jun/21,,Universidad-nacional-de-río-cuarto,20/Nov/15,Técnico-para-bioterios-,Adolfo-alsina
258,Gregory-simmons,,M,Casey81@hotmail.com,06/Dec/25,,Universidad-nacional-de-río-cuarto,21/Jan/09,Arquitectura,Arroyo-ceibal
259,Kelly-king,,F,Carreric@hotmail.com,21/Jul/21,,Universidad-nacional-de-río-cuarto,20/Dec/28,Licenciatura-en-ciencias-de-la-educación-,El-porvenir
260,Dr.-scott-harris,,M,Robertahenderson@hotmail.com,99/Apr/14,,Universidad-nacional-de-río-cuarto,20/Sep/14,Licenciatura-en-ciencias-geológicas,Arbol-solo
261,Lauren-yang,,F,Josephyoung@hotmail.com,03/Jun/11,,Universidad-nacional-de-río-cuarto,20/Nov/30,Licenciatura-en-psicología,Colonia-japonesa
262,Lisa-brown,,F,Ryanbeltran@yahoo.com,10/Mar/11,,Universidad-nacional-de-río-cuarto,20/Nov/19,Contador-público-,3-de-mayo
263,Andrew-tucker,,M,Peter00@hotmail.com,81/Oct/06,,Universidad-nacional-de-río-cuarto,21/Jan/22,Técnico-para-bioterios-,Arroyo-caraballo
264,Evan-wallace,,M,Carlwilliams@gmail.com,81/Sep/23,,Universidad-nacional-de-río-cuarto,20/Dec/13,Licenciatura-en-ciencia-y-tecnología-de-alimentos,Balneario-atlantida
265,William-watts,,M,Plong@hotmail.com,58/Nov/27,,Universidad-nacional-de-río-cuarto,21/Jan/19,Farmacia,Corral-de-piedras
266,Jennifer-gomez,,F,Samanthabrown@hotmail.com,98/Nov/18,,Universidad-nacional-de-río-cuarto,20/Dec/29,Agronomía,20-de-septiembre
267,Kathleen-nguyen,,F,Jacobseric@hotmail.com,07/Mar/09,,Universidad-nacional-de-río-cuarto,20/Nov/10,Licenciatura-en-sociología-,Acheral
268,Robin-bates,,F,Hreed@gmail.com,43/Jun/09,,Universidad-nacional-de-río-cuarto,20/Oct/05,Licenciatura-en-terapia-ocupacional,Favelli
269,Jennifer-smith,,F,Stacy34@hotmail.com,84/Jul/25,,Universidad-nacional-de-río-cuarto,21/Jan/16,Contador-público-,El-jumeal
270,Sherry-davis,,F,Adam63@hotmail.com,06/Mar/03,,Universidad-nacional-de-río-cuarto,21/Jan/10,Licenciatura-en-ciencias-de-la-computación,El-guanaco
271,Katherine-mcdowell,,F,Gwells@hotmail.com,54/Oct/13,,Universidad-nacional-de-río-cuarto,20/Sep/02,Licenciatura-en-ciencias-de-la-educación-,San-andres
272,Caitlin-navarro,,F,Stephen52@gmail.com,35/Sep/02,,Universidad-nacional-de-río-cuarto,21/Jan/09,Licenciatura-en-artes,Campamento-sol
273,Michelle-robinson,,F,Erin64@gmail.com,03/Oct/24,,Universidad-nacional-de-río-cuarto,20/Oct/31,Licenciatura-en-administración-,Cañadita
274,Teresa-carpenter,,F,Susanyoder@gmail.com,84/Apr/04,,Universidad-nacional-de-río-cuarto,20/Dec/04,Diseño-de-imagen-y-sonido,Bahia-cracher
275,Joe-simon,,M,Leesandra@gmail.com,66/Apr/09,,Universidad-nacional-de-río-cuarto,20/Sep/07,Ciencias-veterinarias,Del-viso
276,Tony-wright,,M,Jasonsullivan@gmail.com,14/Mar/31,,Universidad-nacional-de-río-cuarto,20/Oct/17,Ingeniería-mecánica,Abra-de-hinojo
277,Brenda-anderson,,F,Anthonydean@gmail.com,33/Mar/27,,Universidad-nacional-de-río-cuarto,20/Oct/12,Farmacia,Almirante-brown
278,David-brooks,,M,Qgordon@gmail.com,94/Sep/03,,Universidad-nacional-de-río-cuarto,20/Sep/02,Licenciatura-en-terapia-ocupacional,Fortin-chaco
279,Laurie-munoz,,F,Andrew55@hotmail.com,38/Aug/04,,Universidad-nacional-de-río-cuarto,21/Jan/06,Actuario-,Abra-rica
280,Kim-garcia,,F,Christian97@yahoo.com,12/Dec/30,,Universidad-nacional-de-río-cuarto,20/Oct/15,Licenciatura-en-ciencias-de-la-computación,Caminera
281,Tony-morgan,,M,Frodriguez@hotmail.com,48/Mar/20,,Universidad-nacional-de-río-cuarto,20/Nov/29,Contador-público-,Arturo-almaraz
282,Mark-jackson,,M,Mscott@yahoo.com,63/Apr/14,,Universidad-nacional-de-río-cuarto,21/Jan/07,Agronomía,Desvio-kilometro-234
283,Jessica-williams,,F,Timothyhart@hotmail.com,81/Nov/25,,Universidad-nacional-de-río-cuarto,20/Dec/17,Licenciatura-en-ciencias-geológicas,Colonia-baron
284,Justin-ford-dvm,,M,Bryanmorrison@yahoo.com,66/Nov/12,,Universidad-nacional-de-río-cuarto,20/Sep/13,Diseño-de-imagen-y-sonido,Cañada
285,Shannon-nelson,,F,Garciachase@hotmail.com,54/May/03,,Universidad-nacional-de-río-cuarto,20/Oct/22,Técnico-para-bioterios-,Bigand
286,Laura-walls,,F,Ruiztheresa@hotmail.com,21/Jun/12,,Universidad-nacional-de-río-cuarto,21/Jan/22,Licenciatura-en-psicología,La-querencia
287,Erik-campbell,,M,Bryantselena@hotmail.com,08/Jun/13,,Universidad-nacional-de-río-cuarto,21/Jan/25,Licenciatura-en-ciencias-ambientales,Campo-peña-lopez
288,Michael-smith,,M,Pattersonvictoria@yahoo.com,17/Jul/10,,Universidad-nacional-de-río-cuarto,20/Oct/27,Agronomía,Colonia-falco
289,Elizabeth-taylor,,F,Qward@gmail.com,39/Aug/22,,Universidad-nacional-de-río-cuarto,21/Jan/19,Licenciatura-en-sociología-,Aconquija
290,Tracy-lin,,F,Melissalee@yahoo.com,24/Jun/18,,Universidad-nacional-de-río-cuarto,20/Sep/07,Farmacia,Cupiles
291,Amy-robinson,,F,Kelly19@yahoo.com,84/Dec/07,,Universidad-nacional-de-río-cuarto,21/Jan/18,Contador-público-,Adela-corti
292,Brittany-coleman,,F,Brettanderson@hotmail.com,82/Jul/30,,Universidad-nacional-de-río-cuarto,20/Oct/21,Licenciatura-en-planificación-y-diseño-del-paisaje,Alfredo-demarchi
293,David-lambert,,M,Kevinnewman@gmail.com,45/Jul/05,,Universidad-nacional-de-río-cuarto,20/Dec/02,Licenciatura-en-ciencia-política-,General-gutierrez
294,Roy-potter,,M,Ortizstephen@hotmail.com,12/Jun/11,,Universidad-nacional-de-río-cuarto,20/Sep/01,Licenciatura-en-artes,Campo-la-nena
295,Jessica-cabrera,,F,Fryechristopher@yahoo.com,58/Oct/03,,Universidad-nacional-de-río-cuarto,20/Sep/16,Licenciatura-en-ciencia-política-,Cerrillos-al-sud
296,Erica-avery,,F,Frenchjessica@yahoo.com,33/Apr/21,,Universidad-nacional-de-río-cuarto,20/Nov/04,Diseño-industrial,Colonia-cunci
297,Derrick-johnson,,M,Leekendra@gmail.com,40/Feb/01,,Universidad-nacional-de-río-cuarto,20/Nov/26,Licenciatura-en-sociología-,Pazos-kanki
298,George-khan,,M,Millerkatie@hotmail.com,13/Aug/12,,Universidad-nacional-de-río-cuarto,20/Dec/16,Licenciatura-en-ciencias-de-la-computación,Achiras
299,Catherine-moore,,F,Courtneywilliams@gmail.com,95/Dec/06,,Universidad-nacional-de-río-cuarto,20/Nov/13,Farmacia,El-tropezon
300,Amy-brady,,F,Yjones@gmail.com,81/Nov/03,,Universidad-nacional-de-río-cuarto,20/Oct/26,Arquitectura,Huanqueros
301,Robert-trevino,,M,Stephanie37@gmail.com,12/Nov/09,,Universidad-nacional-de-río-cuarto,20/Dec/03,Bioquímica,Colonia-montefiore
302,Laura-curry,,F,Kdavis@hotmail.com,44/Dec/23,,Universidad-nacional-de-río-cuarto,20/Dec/28,Licenciatura-en-producción-de-bioimagenes,Antelo
303,Alex-bush,,M,Barbara64@hotmail.com,66/Feb/12,,Universidad-nacional-de-río-cuarto,20/Oct/01,Licenciatura-en-ciencias-ambientales,La-banda
304,Yvonne-nelson,,F,Nortonjoseph@gmail.com,39/Aug/04,,Universidad-nacional-de-río-cuarto,20/Sep/10,Licenciatura-en-ciencias-de-la-computación,Alvear
305,Amy-nichols,,F,Ashley55@hotmail.com,38/Aug/12,,Universidad-nacional-de-río-cuarto,20/Sep/19,Licenciatura-en-ciencias-biológicas,Aldea-asuncion
306,Brian-shannon,,M,Hernandezregina@hotmail.com,29/Feb/02,,Universidad-nacional-de-río-cuarto,20/Dec/20,Contador-público-,Gandolfi
307,Ashley-brown,,F,Rking@yahoo.com,58/May/31,,Universidad-nacional-de-río-cuarto,20/Nov/09,Licenciatura-en-musicoterapia,Arroyo-chalia
308,Lauren-allison,,F,Carsontara@gmail.com,53/Nov/27,,Universidad-nacional-de-río-cuarto,20/Oct/12,Diseño-industrial,San-marcelo
309,Dustin-gaines,,M,Robertortiz@gmail.com,20/Sep/13,,Universidad-nacional-de-río-cuarto,20/Sep/17,Licenciatura-en-ciencias-antropológicas,Bella-vista
310,Ashley-waller,,F,Gary04@hotmail.com,33/Apr/05,,Universidad-nacional-de-río-cuarto,20/Sep/16,Licenciatura-en-administración-,Estacion-coronel-pringles
311,Alison-young,,F,Amber27@hotmail.com,97/Aug/16,,Universidad-nacional-de-río-cuarto,21/Jan/21,Técnico-para-bioterios-,Agua-salada
312,Christopher-vincent,,M,Iphillips@hotmail.com,18/Aug/17,,Universidad-nacional-de-río-cuarto,20/Oct/26,Licenciatura-en-administración-,9-de-julio
313,David-jenkins,,M,Lsmith@gmail.com,18/Nov/29,,Universidad-nacional-de-río-cuarto,20/Nov/30,Contador-público-,Costa-grande
314,Lori-simmons,,F,Nunezelizabeth@yahoo.com,63/Aug/25,,Universidad-nacional-de-río-cuarto,20/Oct/29,Ingeniería-electrónica,Jose-leon-suarez
315,Ryan-matthews-md,,M,Dibarra@yahoo.com,58/Feb/15,,Universidad-nacional-de-río-cuarto,21/Jan/17,Licenciatura-en-producción-de-bioimagenes,Adolfo-j-pomar
316,Johnny-crawford,,M,Frazierroger@yahoo.com,93/Mar/28,,Universidad-nacional-de-río-cuarto,20/Nov/30,Licenciatura-en-producción-de-bioimagenes,Colonia-abate
317,Christine-wilson,,F,Powelldavid@gmail.com,17/Oct/03,,Universidad-nacional-de-río-cuarto,20/Nov/18,Diseño-industrial,Carapachay
