,university,career,inscription_date,last_name,first_name,gender,fecha_nacimiento,location,email,postal_code,_age_ins_0,_age_ins_1,_age_ins_2,age
158,universidad del salvador,licenciatura en ciencias antropológicas,2021-01-16,anderson,james,male,1924-11-15,villa santos tesei,karen32@hotmail.com,1688,-3.8303319027769223,96.17172152747833,96,96
159,universidad del salvador,licenciatura en sociología,2020-09-09,walker,melissa,female,1930-04-18,san genaro norte,mward@gmail.com,2147,-9.604577780515685,90.39747564973956,90,90
160,universidad del salvador,ciencias veterinarias,2020-12-13,frost,jason,male,1982-01-01,faro querandi,amandapearson@yahoo.com,7165,38.94946508141851,38.94946508141851,38,38
161,universidad del salvador,contador público,2020-12-09,moss,jennifer,female,1908-04-14,ireneo portela,allison27@gmail.com,2943,12.654606186300882,112.65665961655613,112,112
162,universidad del salvador,contador público,2020-09-26,sanchez,holly,female,1937-07-17,amilgancho,patrick50@yahoo.com,5300,-16.80527320889546,83.19678022135979,83,83
163,universidad del salvador,medicina,2021-01-05,orr,ashley,female,1981-11-19,lomas del mirador,tyler04@hotmail.com,1752,39.13016694387975,39.13016694387975,39,39
164,universidad del salvador,ingeniería en informática,2020-09-19,bass,matthew,male,1960-11-07,diego lopez,jeffreymanning@yahoo.com,3180,-40.13497881544453,59.86707461481071,59,59
165,universidad del salvador,licenciatura en ciencias de la educación,2020-10-20,mendoza,james,male,1953-07-30,san geronimo,kimberly73@hotmail.com,2136,-32.775484780659426,67.22656864959582,67,67
166,universidad del salvador,ciencias veterinarias,2020-09-05,jackson,trevor,male,1925-08-23,chacras viejas,angela25@gmail.com,5770,-4.963825403670165,95.03822802658507,95,95
167,universidad del salvador,licenciatura en ciencias antropológicas,2020-09-23,mccall,bethany,female,1988-12-27,agua amarga,howarddenise@yahoo.com,5563,31.74055593201777,31.74055593201777,31,31
168,universidad del salvador,ingeniería mecánica,2021-01-23,randall,mark,male,1987-09-20,campamento sol,debbiesimpson@hotmail.com,8319,33.34496943811303,33.34496943811303,33,33
169,universidad del salvador,licenciatura en ciencia y tecnología de alimentos,2020-09-06,wilson,karen,female,1927-03-09,esteban de luca,kristine32@gmail.com,6475,-6.502529141597706,93.49952428865754,93,93
170,universidad del salvador,arquitectura,2020-09-27,williams,haley,female,1993-05-02,ambrosio p lezica,mcguirekaren@gmail.com,8508,27.40644913995496,27.40644913995496,27,27
171,universidad del salvador,arquitectura,2020-10-30,mason,charles,male,1946-04-03,bernal este,csnyder@yahoo.com,1876,-25.424204466895283,74.57784896335995,74,74
172,universidad del salvador,licenciatura en sociología,2020-11-11,carr,sara,female,1966-11-25,aranguren,chrissmith@yahoo.com,3162,-46.03790632251176,53.964147107743486,53,53
173,universidad del salvador,ciencias veterinarias,2020-09-05,carpenter,mason,male,1934-08-22,agua linda,paul92@gmail.com,5753,-13.9605878286344,86.04146560162084,86,86
174,universidad del salvador,licenciatura en planificación y diseño del paisaje,2020-11-26,griffin,jordan,male,1907-10-24,balsa,kristinbaldwin@yahoo.com,6070,13.092671307419044,113.09472473767428,113,113
175,universidad del salvador,farmacia,2020-12-12,richardson,joel,male,1985-01-14,arrayanal,singletonjames@yahoo.com,4503,35.910388303661264,35.910388303661264,35,35
176,universidad del salvador,actuario,2021-01-20,duran,stacey,female,1997-04-11,campo ubajo,greenesteven@hotmail.com,3560,23.778722355695187,23.778722355695187,23,23
177,universidad del salvador,ingeniería electrónica,2020-09-20,garcia,christopher,male,1923-08-12,colonia jauregui,donna62@yahoo.com,5622,-2.891229799379864,97.11082363087537,97,97
178,universidad del salvador,licenciatura en kinesiología y fisiatría,2020-09-04,flores,dawn,female,1911-12-10,el retiro,debbie46@yahoo.com,2741,8.736661259300329,108.73871468955556,108,108
179,universidad del salvador,licenciatura en planificación y diseño del paisaje,2020-10-05,black,roberto,male,1933-02-18,atalaya,djackson@hotmail.com,1913,-12.372601764581066,87.62945166567418,87,87
180,universidad del salvador,licenciatura en ciencias geológicas,2021-02-01,wright,michael,male,1913-02-22,alvarez jonte,walterlarry@yahoo.com,1921,7.942668227273661,107.9447216575289,107,107
181,universidad del salvador,licenciatura en kinesiología y fisiatría,2020-09-01,farrell,caitlyn,female,1940-11-16,aldea apeleg,droman@hotmail.com,9033,-20.208491618582176,79.79356181167307,79,79
182,universidad del salvador,licenciatura en ciencias de la educación,2020-11-12,mahoney,adam,male,1991-05-09,agua de dionisio,twalsh@yahoo.com,4751,29.514637535336114,29.514637535336114,29,29
183,universidad del salvador,licenciatura en artes,2021-01-28,patel,joseph,male,1907-11-06,alisos  de abajo,santossusan@gmail.com,4605,13.22956665776847,113.2316200880237,113,113
184,universidad del salvador,actuario,2020-10-17,johnson,nicholas,male,1923-10-21,la blanqueada,jonathan79@hotmail.com,3224,-3.00895980068037,96.99309362957487,96,96
185,universidad del salvador,diseño de imagen y sonido,2020-10-21,morales,alyssa,female,1909-12-15,la blanqueada,zcochran@yahoo.com,3224,10.850325468695456,110.8523788989507,110,110
186,universidad del salvador,licenciatura en artes,2020-09-29,tyler,daisy,female,1970-03-13,cabaña el cisne,rodney66@gmail.com,2322,-49.45207636022643,50.54997707002882,50,50
187,universidad del salvador,licenciatura en kinesiología y fisiatría,2020-12-06,nelson,beth,female,1912-08-24,amalia,ashley22@hotmail.com,6516,8.284906603147224,108.28696003340247,108,108
188,universidad del salvador,licenciatura en musicoterapia,2021-01-14,munoz,regina,female,1918-11-07,aldea chaleco,sarahmaxwell@hotmail.com,3116,2.1875876985838176,102.18964112883906,102,102
189,universidad del salvador,actuario,2020-10-16,huff,kimberly,female,1943-06-05,cora,ineal@gmail.com,2631,-22.634277226773992,77.36777620348124,77,77
190,universidad del salvador,licenciatura en ciencias antropológicas,2020-09-11,cox,jim,male,1971-06-20,caa yari,oliverevelyn@yahoo.com,3315,-50.771747537594884,49.230305892660354,49,49
191,universidad del salvador,licenciatura en psicología,2021-01-14,golden,kimberly,female,1930-06-06,arroyo manganga,jamesbradshaw@yahoo.com,3220,-9.391021033970581,90.61103239628466,90,90
192,universidad del salvador,licenciatura en musicoterapia,2020-09-30,patel,dale,male,1908-11-22,4 de noviembre,eduke@hotmail.com,2707,11.855137340260239,111.85719077051547,111,111
193,universidad del salvador,licenciatura en artes,2020-11-18,smith,susan,female,1927-11-23,arturo segui,sarajohnson@hotmail.com,1895,-7.011779844897568,92.99027358535767,92,92
194,universidad del salvador,licenciatura en ciencias ambientales,2020-09-18,patel,gregory,male,1949-03-21,el chalten,robertmatthews@yahoo.com,9301,-28.504349849757354,71.49770358049788,71,71
195,universidad del salvador,ingeniería electrónica,2021-01-30,young,sarah,female,1925-03-30,campo de galnasi,melissa85@hotmail.com,3501,-4.161618650622532,95.84043477963272,95,95
196,universidad del salvador,ciencias veterinarias,2021-01-19,patrick,renee,female,1909-09-08,avia terai,williamgay@yahoo.com,3706,11.365051986009295,111.36710541626454,111,111
197,universidad del salvador,arquitectura,2020-12-17,mercado,david,male,1925-07-08,cachiyuyal,brandy46@gmail.com,5367,-4.555877259628876,95.44617617062636,95,95
198,universidad del salvador,contador público,2020-11-15,roiguez,jennifer,female,1909-08-16,ezpeleta este,lewiserik@gmail.com,1882,11.250059891715777,111.25211332197102,111,111
199,universidad del salvador,licenciatura en musicoterapia,2021-01-25,stuart,benjamin,male,1957-04-16,betbeder,kathleensanders@yahoo.com,3156,-36.222509702457955,63.77954372779728,63,63
200,universidad del salvador,diseño industrial,2020-11-10,miller,denise,female,1972-07-19,beccar,marcrussell@hotmail.com,1643,48.31310704531921,48.31310704531921,48,48
201,universidad del salvador,licenciatura en ciencias biológicas,2020-10-19,howard,eric,male,1993-07-07,el pampero,ifrazier@yahoo.com,1865,27.28598123164747,27.28598123164747,27,27
202,universidad del salvador,ingeniería mecánica,2020-10-27,fox,chad,male,1947-06-15,alongo,jamesmiller@yahoo.com,4161,-26.631621456977214,73.37043197327803,73,73
203,universidad del salvador,ingeniería en informática,2020-11-25,long,dale,male,1980-06-06,20 de junio,matthew93@gmail.com,1761,40.47174137730412,40.47174137730412,40,40
204,universidad del salvador,ingeniería electrónica,2021-01-12,barry,deborah,female,1935-03-27,campo sabate,ehunt@hotmail.com,7245,-14.20152364524939,85.80052978500585,85,85
205,universidad del salvador,ingeniería en informática,2020-10-20,meyer,michelle,female,1909-07-17,aguango,marisajohnson@yahoo.com,5449,11.261011519743732,111.26306494999898,111,111
206,universidad del salvador,farmacia,2020-10-20,christian,debbie,female,1950-02-12,atuel sud,psmall@yahoo.com,5623,-29.31477032382595,70.68728310642929,70,70
207,universidad del salvador,agronomía,2020-09-27,ross,christian,male,1978-04-03,rafael calzada,tracie62@yahoo.com,1847,42.48684093444766,42.48684093444766,42,42
208,universidad del salvador,licenciatura en relaciones del trabajo,2020-11-20,torres,cindy,female,1917-08-30,chichagasta,bensonjames@gmail.com,5266,3.225254454232462,103.2273078844877,103,103
209,universidad del salvador,licenciatura en musicoterapia,2020-10-19,cooper,meagan,female,1925-09-09,despeñaderos,mgarcia@hotmail.com,7531,-4.889901914481475,95.11215151577376,95,95
210,universidad del salvador,licenciatura en terapia ocupacional,2020-11-24,wright,dustin,male,1921-11-01,campo botto,zmoreno@hotmail.com,2345,-0.9363641963900696,99.06568923386517,99,99
211,universidad del salvador,licenciatura en kinesiología y fisiatría,2020-11-30,henderson,bethany,female,1916-06-18,el chumbeau,hendersonadrienne@hotmail.com,7263,4.451836793363314,104.45389022361856,104,104
212,universidad del salvador,licenciatura en ciencias biológicas,2020-11-18,smith,amanda,female,1929-11-03,buen retiro,williamsallison@gmail.com,3222,-8.958431726866397,91.04362170338885,91,91
213,universidad del salvador,ingeniería en informática,2020-11-05,franco,melanie,female,1972-11-27,batavia,marshallamber@gmail.com,6279,47.94075169236877,47.94075169236877,47,47
214,universidad del salvador,agronomía,2020-11-20,simmons,susan,female,1909-02-02,aldao,sarah17@gmail.com,2214,11.797641293113479,111.79969472336872,111,111
215,universidad del salvador,licenciatura en ciencia política,2020-10-21,peterson,roberta,female,1991-07-18,adela,priceelizabeth@gmail.com,7136,29.26275009069317,29.26275009069317,29,29
216,universidad del salvador,agronomía,2020-09-16,cooper,gloria,female,1908-02-21,la colina,handerson@gmail.com,6269,12.569731069084238,112.57178449933949,112,112
217,universidad del salvador,diseño de imagen y sonido,2020-10-23,howard,brian,male,2002-10-19,capiovi,jacob99@hotmail.com,3332,18.012690198977392,18.012690198977392,18,18
218,universidad del salvador,licenciatura en ciencias de la computación,2020-10-04,riley,allison,female,1974-04-30,villa angelica,amy77@gmail.com,2000,46.4321649315181,46.4321649315181,46,46
219,universidad del salvador,ingeniería electrónica,2021-01-06,collins,david,male,2000-07-04,berisso,pamelabenjamin@gmail.com,2848,20.50966138935091,20.50966138935091,20,20
220,universidad del salvador,licenciatura en producción de bioimagenes,2020-10-30,nichols,cynthia,female,1918-01-06,correntoso,cerickson@hotmail.com,8407,2.814568403184186,102.81662183343943,102,102
221,universidad del salvador,medicina,2020-11-17,martinez,mariah,female,1934-01-24,alto grande,kingchristy@hotmail.com,5572,-13.185760145656653,86.81629328459859,86,86
222,universidad del salvador,licenciatura en ciencia y tecnología de alimentos,2021-01-31,english,debbie,female,1981-10-22,algarrobal abajo,lisaflores@hotmail.com,5541,39.27801392225713,39.27801392225713,39,39
223,universidad del salvador,licenciatura en ciencias biológicas,2020-09-06,webb,stacy,female,1929-11-20,caracoles,brianlewis@hotmail.com,5557,-9.204843357495363,90.79721007275988,90,90
224,universidad del salvador,medicina,2020-11-10,reed,christopher,male,1960-09-20,sierra de la ventana,bkerr@gmail.com,8168,-39.86118811474568,60.14086531550956,60,60
225,universidad del salvador,agronomía,2020-10-28,miller,ashley,female,1991-07-14,coronel isleños,wjimenez@hotmail.com,2747,29.292867067770043,29.292867067770043,29,29
226,universidad del salvador,licenciatura en artes,2020-10-24,torres,mary,female,1994-04-04,rafael calzada,gruiz@gmail.com,1847,26.557697967788524,26.557697967788524,26,26
227,universidad del salvador,ciencias veterinarias,2020-11-09,hogan,karina,female,1922-03-02,dos hermanas,jason43@yahoo.com,2854,-1.3087195493405066,98.69333388091474,98,98
228,universidad del salvador,ingeniería electrónica,2020-09-26,mullins,daniel,male,1934-01-08,cholila,troycharles@hotmail.com,9217,-13.284324797908239,86.717728632347,86,86
229,universidad del salvador,licenciatura en ciencias antropológicas,2020-09-16,parsons,christina,female,1950-01-22,villa angelica,pamelalawson@yahoo.com,2000,-29.350363114916803,70.65169031533844,70,70
230,universidad del salvador,licenciatura en kinesiología y fisiatría,2021-01-19,romero,melissa,female,1998-01-21,el cipres,nicholaschandler@gmail.com,5585,22.995680951696475,22.995680951696475,22,22
231,universidad del salvador,técnico para bioterios,2020-11-19,villa,frank,male,1921-04-21,general san martin,qhamilton@yahoo.com,1650,-0.41889977206924167,99.583153658186,99,99
232,universidad del salvador,medicina,2020-12-02,williams,patrick,male,1962-04-17,centro agricola el pato,johnsondonna@gmail.com,1893,-41.37251278260334,58.6295406476519,58,58
233,universidad del salvador,agronomía,2020-11-22,graham,amber,female,1931-03-05,agustoni,kristinacompton@yahoo.com,6361,-10.280840811241847,89.7212126190134,89,89
234,universidad del salvador,licenciatura en relaciones del trabajo,2021-01-20,davenport,kimberly,female,2005-12-07,cerro santa ana,mclaughlincindy@gmail.com,9100,15.121460399597527,15.121460399597527,15,15
235,universidad del salvador,licenciatura en ciencias de la computación,2020-12-30,mcknight,richard,male,1926-06-04,la pelada,moorewendy@gmail.com,3027,-5.426531687851222,94.57552174240402,94,94
236,universidad del salvador,licenciatura en sociología,2020-09-29,wade,michelle,female,1909-03-31,alastuey,klewis@gmail.com,6703,11.499209429351732,111.50126285960697,111,111
237,universidad del salvador,licenciatura en musicoterapia,2020-12-04,gray,mikayla,female,1991-05-02,agua azul,lori87@hotmail.com,4115,29.59403683853878,29.59403683853878,29,29
238,universidad del salvador,licenciatura en ciencias de la computación,2020-12-27,cox,david,male,1912-04-19,el jaguel,daltonstacey@hotmail.com,1842,8.690116840181524,108.69217027043676,108,108
239,universidad del salvador,técnico para bioterios,2021-01-22,rowe,anita,female,1968-04-21,alcorta,michaelfields@gmail.com,2117,-47.24532331259369,52.756730117661554,52,52
240,universidad del salvador,ciencias veterinarias,2020-09-17,friedman,joshua,male,1969-01-11,jose clemente paz,vsmith@hotmail.com,1665,-48.31858285933318,51.68347057092206,51,51
241,universidad del salvador,técnico para bioterios,2021-01-26,pratt,rebecca,female,1937-08-21,aguara grande,stephaniealexander@hotmail.com,3071,-16.56707529928746,83.43497813096778,83,83
242,universidad del salvador,contador público,2020-12-15,mccarty,robert,male,1960-02-22,landeta,romerodevin@hotmail.com,2531,-39.18766299102651,60.81439043922873,60,60
243,universidad del salvador,medicina,2020-10-20,mitchell,albert,male,1959-11-18,camet,olivia25@yahoo.com,7612,-39.07814671074697,60.923906719508274,60,60
244,universidad del salvador,licenciatura en producción de bioimagenes,2020-12-10,carey,beth,female,1977-08-30,balsa senillosa,keithowens@gmail.com,8316,43.280833966474326,43.280833966474326,43,43
245,universidad del salvador,licenciatura en ciencia y tecnología de alimentos,2021-01-27,burnett,mark,male,1918-11-05,estacion saguier,jacksonkatie@hotmail.com,2315,2.2286563036886453,102.23070973394388,102,102
