,university,career,inscription_date,last_name,first_name,gender,fecha_nacimiento,postal_code,email,location,_age_ins_0,_age_ins_1,_age_ins_2,age
147,univ. nacional del comahue,licenciatura en terapia ocupacional,2020-12-24,patterson,rodney,male,1955-02-09,7517,courtneycisneros@gmail.com,juan e barra,65.8740425881435,65.8740425881435,65.8740425881435,65
148,univ. nacional del comahue,ciencias veterinarias,2020-11-12,roberts,michelle,female,1938-06-05,9207,martinjames@yahoo.com,arroyo guilaia,82.44111788743095,82.44111788743095,82.44111788743095,82
149,univ. nacional del comahue,licenciatura en ciencia y tecnología de alimentos,2020-11-19,holloway,cynthia,female,1949-06-19,5343,blaircaleb@hotmail.com,lavalle,71.42104218430221,71.42104218430221,71.42104218430221,71
150,univ. nacional del comahue,ingeniería en informática,2020-12-12,harper,denise,female,1941-07-06,1871,ralph20@gmail.com,dock sud,79.43763390076457,79.43763390076457,79.43763390076457,79
151,univ. nacional del comahue,bioquímica,2020-12-12,bautista,alexander,male,1988-07-04,7600,mcclaindanny@gmail.com,barrio emir ramon juarez,32.44146012580683,32.44146012580683,32.44146012580683,32
152,univ. nacional del comahue,licenciatura en artes,2020-12-14,lowe,angela,female,1912-01-29,9105,rhunt@hotmail.com,angostura,108.87834794691199,108.87834794691199,108.87834794691199,108
153,univ. nacional del comahue,licenciatura en ciencia y tecnología de alimentos,2020-10-18,mata,joseph,male,1967-03-06,6305,zbartlett@hotmail.com,atreuco,53.62190873186992,53.62190873186992,53.62190873186992,53
154,univ. nacional del comahue,licenciatura en producción de bioimagenes,2021-01-29,johnson,debra,female,1935-10-22,6078,langjeremy@yahoo.com,bayauca,85.27485163966406,85.27485163966406,85.27485163966406,85
155,univ. nacional del comahue,diseño industrial,2020-11-15,stewart,beth,female,1921-02-12,2529,fgregory@hotmail.com,piamonte,99.75837970663326,99.75837970663326,99.75837970663326,99
156,univ. nacional del comahue,licenciatura en ciencias biológicas,2021-01-30,wheeler,lawrence,male,1991-09-29,5272,paulthomas@hotmail.com,comandante leal,29.33941148688885,29.33941148688885,29.33941148688885,29
157,univ. nacional del comahue,licenciatura en psicología,2020-11-12,oler,michael,male,1906-07-11,3592,bbush@yahoo.com,colonia hardy,114.34321033286105,114.34321033286105,114.34321033286105,114
158,univ. nacional del comahue,licenciatura en relaciones del trabajo,2021-01-29,logan,stephanie,female,1981-04-23,7605,yfisher@hotmail.com,barrio chapadmalal,39.77083718351506,39.77083718351506,39.77083718351506,39
159,univ. nacional del comahue,licenciatura en ciencias antropológicas,2020-11-22,mora,michelle,female,1931-11-15,5507,smithalan@yahoo.com,baños lunlunta,89.02304633223133,89.02304633223133,89.02304633223133,89
160,univ. nacional del comahue,bioquímica,2020-09-14,mclean,kimberly,female,1945-04-23,5327,robinsondavid@yahoo.com,capihuas,75.39648315844953,75.39648315844953,75.39648315844953,75
161,univ. nacional del comahue,licenciatura en psicología,2020-10-18,garcia,ricky,male,1984-05-28,6070,dball@yahoo.com,balsa,36.39225993689124,36.39225993689124,36.39225993689124,36
162,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2020-09-27,haas,david,male,2008-07-08,5561,michelle99@yahoo.com,ancon,12.222016879196698,,57.21491448898482,57
163,univ. nacional del comahue,medicina,2020-11-19,anderson,theresa,female,1940-02-19,6003,agreene@yahoo.com,ascencion,80.75182926411904,80.75182926411904,80.75182926411904,80
164,univ. nacional del comahue,bioquímica,2020-11-05,garcia,robert,male,1976-07-02,5511,spencerthomas@hotmail.com,general gutierrez,44.34587979219286,44.34587979219286,44.34587979219286,44
165,univ. nacional del comahue,licenciatura en ciencias ambientales,2021-01-08,jensen,taylor,female,2010-02-03,3712,vanessawall@yahoo.com,los frentones,10.929724771898123,,57.21491448898482,57
166,univ. nacional del comahue,ingeniería en informática,2020-10-19,smith,julia,female,1960-09-22,2806,james31@hotmail.com,las palmas,60.075155547341836,60.075155547341836,60.075155547341836,60
167,univ. nacional del comahue,licenciatura en artes,2020-12-03,miller,alexana,female,2003-11-28,1864,johnsonshane@yahoo.com,alejandro korn,17.016092048433574,17.016092048433574,17.016092048433574,17
168,univ. nacional del comahue,licenciatura en artes,2020-12-15,ayala,robert,male,1918-06-29,6748,ashley71@yahoo.com,membrillar,102.4661697365449,102.4661697365449,102.4661697365449,102
169,univ. nacional del comahue,ingeniería mecánica,2020-09-06,mann,catherine,female,2005-11-24,4230,katelynwest@hotmail.com,brea chimpana,14.78469783773794,,57.21491448898482,57
170,univ. nacional del comahue,licenciatura en sociología,2020-10-25,gray,denise,female,1918-07-23,2754,reedjonathan@gmail.com,campo crisol,102.26082671102075,102.26082671102075,102.26082671102075,102
171,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2020-12-04,henderson,marissa,female,1984-04-03,7260,gchambers@yahoo.com,barrio villa saladillo,36.67152645160407,36.67152645160407,36.67152645160407,36
172,univ. nacional del comahue,diseño de imagen y sonido,2020-09-14,hernandez,anthony,male,1993-04-20,1986,robert92@hotmail.com,altamirano,27.403711232947973,27.403711232947973,27.403711232947973,27
173,univ. nacional del comahue,licenciatura en ciencia política,2020-11-06,turner,allen,male,1970-11-25,6628,sethbrennan@gmail.com,colonia zambungo,49.95037543549833,49.95037543549833,49.95037543549833,49
174,univ. nacional del comahue,licenciatura en gestión de agroalimentos,2020-09-22,wong,eugene,male,1950-02-11,8373,lisa17@gmail.com,alianza,70.6133596172406,70.6133596172406,70.6133596172406,70
175,univ. nacional del comahue,técnico para bioterios,2020-12-12,valenzuela,justin,male,1917-01-29,5427,kelsey42@gmail.com,apeadero quiroga,103.87071603113,103.87071603113,103.87071603113,103
176,univ. nacional del comahue,ingeniería electrónica,2020-10-08,smith,gloria,female,1943-03-30,2846,jmiller@yahoo.com,anahi,77.52931271689357,77.52931271689357,77.52931271689357,77
177,univ. nacional del comahue,licenciatura en ciencias geológicas,2020-10-20,lopez,benjamin,male,1964-01-27,1686,johnsonrebecca@gmail.com,hurlingham,56.732171091808866,56.732171091808866,56.732171091808866,56
178,univ. nacional del comahue,licenciatura en gestión de agroalimentos,2021-01-05,parsons,lindsey,female,1961-02-06,5447,acampbell@gmail.com,agua cercada,59.913619033929514,59.913619033929514,59.913619033929514,59
179,univ. nacional del comahue,licenciatura en ciencias geológicas,2021-01-07,smith,tyler,male,1975-04-28,1875,rita46@yahoo.com,wilde,45.698405853645184,45.698405853645184,45.698405853645184,45
180,univ. nacional del comahue,licenciatura en ciencia y tecnología de alimentos,2020-10-10,wilson,jason,male,1987-10-28,9033,heathergamble@yahoo.com,aldea apeleg,32.95344873611368,32.95344873611368,32.95344873611368,32
181,univ. nacional del comahue,licenciatura en ciencias antropológicas,2020-11-14,todd,david,male,1974-10-03,2407,shawn12@hotmail.com,campo clucellas,46.11730562571442,46.11730562571442,46.11730562571442,46
182,univ. nacional del comahue,licenciatura en artes,2020-11-26,steele,jesse,male,1912-03-03,2761,usanchez@yahoo.com,estancia santa catalina,108.73597678254858,108.73597678254858,108.73597678254858,108
183,univ. nacional del comahue,licenciatura en planificación y diseño del paisaje,2020-09-04,roberts,dawn,female,2003-03-08,6321,manningbarbara@yahoo.com,caichue,17.495225774656564,17.495225774656564,17.495225774656564,17
184,univ. nacional del comahue,licenciatura en planificación y diseño del paisaje,2020-11-09,fowler,christine,female,1930-07-29,3203,saraday@gmail.com,arroyo grande,90.28522146245302,90.28522146245302,90.28522146245302,90
185,univ. nacional del comahue,ciencias veterinarias,2021-01-07,jones,allison,female,1973-09-05,7212,beth01@hotmail.com,doctor domingo harosteguy,47.341150057838284,47.341150057838284,47.341150057838284,47
186,univ. nacional del comahue,ingeniería en informática,2020-11-12,espinoza,ryan,male,1911-10-24,3016,torreschristina@yahoo.com,san jose,109.05631190236623,109.05631190236623,109.05631190236623,109
187,univ. nacional del comahue,ingeniería mecánica,2020-11-17,hernandez,aiana,female,1906-01-23,5345,kimberlymiller@hotmail.com,baños termales,114.81960615207704,114.81960615207704,114.81960615207704,114
188,univ. nacional del comahue,licenciatura en psicología,2021-01-09,robinson,jay,male,1972-08-10,2156,gchavez@gmail.com,arsenal de guerra san lorenzo,48.417147511584766,48.417147511584766,48.417147511584766,48
189,univ. nacional del comahue,ciencias veterinarias,2021-01-14,flowers,christine,female,1911-04-15,5275,michael56@yahoo.com,agua colorada,109.7544781891483,109.7544781891483,109.7544781891483,109
190,univ. nacional del comahue,licenciatura en gestión de agroalimentos,2021-01-29,ward,casey,male,1913-11-16,2177,ryan94@yahoo.com,bigand,107.20548676564201,107.20548676564201,107.20548676564201,107
191,univ. nacional del comahue,licenciatura en musicoterapia,2021-01-30,simpson,john,male,1916-11-18,3342,jenna23@yahoo.com,aguapey,104.20200277897561,104.20200277897561,104.20200277897561,104
192,univ. nacional del comahue,licenciatura en ciencias geológicas,2020-09-26,rosario,charles,male,1996-12-21,7105,donaldhorn@gmail.com,san clemente del tuyu,23.765032820660245,23.765032820660245,23.765032820660245,23
193,univ. nacional del comahue,ciencias veterinarias,2021-01-25,macias,richard,male,1912-08-27,7307,ykim@yahoo.com,crotto,108.41564166273092,108.41564166273092,108.41564166273092,108
194,univ. nacional del comahue,arquitectura,2021-01-15,thomas,roy,male,1921-08-04,2808,lewisrobin@yahoo.com,atucha,99.45173412185055,99.45173412185055,99.45173412185055,99
195,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2021-01-20,cuevas,george,male,1975-07-12,3254,wendyknight@hotmail.com,colonia la blanquita,45.5286556192119,45.5286556192119,45.5286556192119,45
196,univ. nacional del comahue,licenciatura en musicoterapia,2020-11-04,ferrell,roger,male,1954-02-20,5573,wgallegos@gmail.com,colonia delfino,66.706366318268,66.706366318268,66.706366318268,66
197,univ. nacional del comahue,licenciatura en producción de bioimagenes,2021-01-01,palmer,lisa,female,1930-05-14,3530,anthony05@hotmail.com,aldea forestal,90.63841146635454,90.63841146635454,90.63841146635454,90
198,univ. nacional del comahue,licenciatura en ciencias de la educación,2020-12-20,diaz,ronald,male,1978-03-29,1888,heather84@hotmail.com,florencio varela,42.73051465806964,42.73051465806964,42.73051465806964,42
199,univ. nacional del comahue,ingeniería en informática,2021-01-05,hines,adam,male,1942-09-19,8370,alvarezkristin@hotmail.com,caminera,78.29866458585734,78.29866458585734,78.29866458585734,78
200,univ. nacional del comahue,arquitectura,2020-12-12,holmes,michael,male,1960-08-29,9053,mshaw@hotmail.com,aguada grande,60.28871229388694,60.28871229388694,60.28871229388694,60
201,univ. nacional del comahue,bioquímica,2020-09-20,torres,charles,male,1917-07-28,2506,ralph16@yahoo.com,correa,103.15064648829203,103.15064648829203,103.15064648829203,103
202,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2020-09-19,berry,gary,male,2000-06-20,4724,jennifer89@yahoo.com,agua colorada,20.249560223687002,20.249560223687002,20.249560223687002,20
203,univ. nacional del comahue,licenciatura en ciencias antropológicas,2020-09-12,gamble,matthew,male,1999-02-24,7150,acarroll@yahoo.com,ayacucho,21.550066052006542,21.550066052006542,21.550066052006542,21
204,univ. nacional del comahue,licenciatura en ciencias de la computación,2021-01-30,suarez,isaac,male,2020-12-08,4109,alawrence@yahoo.com,alto nuestra señora del valle,0.14510907137039092,,57.21491448898482,57
205,univ. nacional del comahue,medicina,2020-11-27,stewart,stephanie,female,1947-10-17,6305,arnoldcraig@yahoo.com,atreuco,73.1158066216281,73.1158066216281,73.1158066216281,73
206,univ. nacional del comahue,contador público,2020-09-02,rera,michele,female,1927-08-03,2721,ewingdiana@gmail.com,el arbolito,93.08610033060228,93.08610033060228,93.08610033060228,93
207,univ. nacional del comahue,ingeniería electrónica,2021-01-11,perez,patrick,male,1981-07-23,3138,imoore@yahoo.com,alcaraz 2do,39.472405319753314,39.472405319753314,39.472405319753314,39
208,univ. nacional del comahue,licenciatura en ciencia y tecnología de alimentos,2020-12-27,dominguez,jessica,female,1943-08-13,7225,michaeldiaz@hotmail.com,casalins,77.37598992450222,77.37598992450222,77.37598992450222,77
209,univ. nacional del comahue,medicina,2021-01-12,franklin,thomas,male,1990-04-15,2443,sandovallawrence@yahoo.com,colonia margarita,30.74669568848094,30.74669568848094,30.74669568848094,30
210,univ. nacional del comahue,licenciatura en artes,2020-10-19,luna,michael,male,1999-10-27,8117,james83@hotmail.com,alferez san martin,20.980581394552935,20.980581394552935,20.980581394552935,20
211,univ. nacional del comahue,licenciatura en ciencias de la computación,2020-10-14,browning,melissa,female,2019-03-20,2709,michelle02@hotmail.com,los indios,1.5715586220114033,,57.21491448898482,57
212,univ. nacional del comahue,licenciatura en administración,2020-12-19,erickson,mark,male,1992-03-23,2173,snyderalicia@yahoo.com,campo pesoa,28.742547759365355,28.742547759365355,28.742547759365355,28
213,univ. nacional del comahue,licenciatura en administración,2021-01-21,palmer,michael,male,1923-06-16,6101,theresahernandez@gmail.com,villa saboya,97.60364689213331,97.60364689213331,97.60364689213331,97
214,univ. nacional del comahue,licenciatura en producción de bioimagenes,2020-11-06,holt,margaret,female,1928-03-01,5615,garzaheather@gmail.com,25 de mayo,92.68636590758194,92.68636590758194,92.68636590758194,92
215,univ. nacional del comahue,medicina,2020-12-03,hill,deanna,female,1985-05-08,1739,vmoyer@gmail.com,general hornos,35.57362574180168,35.57362574180168,35.57362574180168,35
216,univ. nacional del comahue,ciencias veterinarias,2020-12-06,schmidt,charles,male,2021-11-02,5401,susanhurley@hotmail.com,barrio el tontal,-0.9062472193131961,,57.21491448898482,57
217,univ. nacional del comahue,bioquímica,2020-10-07,hancock,jessica,female,1950-01-22,6614,sanchezcarl@hotmail.com,franklin,70.7091863624852,70.7091863624852,70.7091863624852,70
218,univ. nacional del comahue,licenciatura en ciencias antropológicas,2020-09-11,dyer,amanda,female,1936-04-22,2208,srodriguez@yahoo.com,gaboto,84.39050767640677,84.39050767640677,84.39050767640677,84
219,univ. nacional del comahue,licenciatura en ciencias de la computación,2021-01-30,johnston,sarah,female,1961-10-23,1607,ubush@gmail.com,villa adelina,59.2729487942942,59.2729487942942,59.2729487942942,59
220,univ. nacional del comahue,medicina,2020-11-17,caldwell,abigail,female,1971-09-03,2700,markgrant@yahoo.com,barrio trocha,49.20840263660445,49.20840263660445,49.20840263660445,49
221,univ. nacional del comahue,licenciatura en terapia ocupacional,2020-09-15,thomas,kimberly,female,1942-03-19,3705,jharris@yahoo.com,10 de mayo,78.49579389036052,78.49579389036052,78.49579389036052,78
222,univ. nacional del comahue,licenciatura en ciencias de la computación,2020-12-13,mcbride,john,male,1979-12-31,9030,imedina@yahoo.com,rio mayo,40.9536130105341,40.9536130105341,40.9536130105341,40
223,univ. nacional del comahue,licenciatura en ciencias de la computación,2021-01-12,hawkins,randy,male,1996-02-29,9000,privas@gmail.com,comodoro rivadavia,24.871147251483603,24.871147251483603,24.871147251483603,24
224,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2020-10-31,davis,anna,female,1923-09-10,3194,deborah18@hotmail.com,paso telegrafo,97.14367851495923,97.14367851495923,97.14367851495923,97
225,univ. nacional del comahue,licenciatura en ciencia política,2020-09-27,gates,robert,male,1947-05-17,2208,susansandoval@yahoo.com,gaboto,73.36769406627104,73.36769406627104,73.36769406627104,73
226,univ. nacional del comahue,bioquímica,2020-12-13,hudson,carol,female,2002-01-12,7241,faguilar@hotmail.com,la porteña,18.91893741829059,18.91893741829059,18.91893741829059,18
227,univ. nacional del comahue,licenciatura en ciencias geológicas,2020-10-06,thomas,thomas,male,1927-09-15,5505,carrie51@yahoo.com,carbometal,93.06145916753937,93.06145916753937,93.06145916753937,93
